URL,TITLE,LOCATION,PRICE PER MONTH,AREA IN SQ METRE,NUMBER OF ROOMS,INTERIOR,DESCRIPTION,OFFERED SINCE,AVAILABILITY,SPECIFICATION,UPKEEP STATUS,VOLUME,TYPE,CONSTRUCTION TYPE,CONSTRUCTION YEAR,LOCATION TYPE,NUMBER OF BEDROOMS,NUMBER OF BATHROOMS,NUMBER OF FLOORS,DETAILS OF BALCONY,DETAILS OF GARDEN,DETAILS OF STORAGE,DESCRIPTION OF STORAGE,GARAGE,CONTACT DETAILS,TIMESTAMP
https://www.pararius.com/apartment-for-rent/rotterdam/3a44b327/pupillenstraat,Apartment Pupillenstraat,3023 VK (Nieuwe Westen),1600,44,1,Furnished,"Located in a cozy street at Rotterdam-West, this 1-bedroom apartment features 44 sq meters of unique interior deign. Open kitchen, spectacular bathroom, cozy bedroom. The apartment counts with all essential amenities.  Within cycling distance of the center of Rotterdam, walking distance from a supermarket and walking distance from a train station. In addition, the nearest exit road in the vicinity is only a 3-minute drive away.",19-08-2022,15-09-2022,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,1940,Sheltered location,1,Number of bathrooms is not available,1,Details of balcony is not available,Not present,Not present,Details of description of the storage is not available,No,https://www.pararius.com/contact/3a44b327/rotterdam/just-stay-apartments/request-details,2022-08-22 20:16:01
https://www.pararius.com/apartment-for-rent/rotterdam/3bf81960/provenierssingel,Apartment Provenierssingel,3033 EN (Provenierswijk),1495,84,3,Upholstered,Ground floor:,19-08-2022,Not available to book,Specifics are not available,Upkeep is not available,227,Apartment,Existing building,1898,Location type is not available,2,1,2,Not present,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,Details of garage is not available,https://www.pararius.com/contact/3bf81960/rotterdam/rent-an-apartment-rotterdam/request-details,2022-08-22 20:16:02
https://www.pararius.com/apartment-for-rent/rotterdam/b067b185/hilledijk,Apartment Hilledijk 81 A,3072 RD (Afrikaanderwijk),1750,100,3,Upholstered,Per December 1st this completely renovated and LUXURIOUSlY unfurnished apartments has started near the Kop van Zuid on the Hilledijk will be available.,19-08-2022,01-09-2022,Specifics are not available,Excellent,250,Apartment,Existing building,1964,Location type is not available,2,1,1,Present,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/b067b185/rotterdam/tweelwonen-nl-rotterdam/request-details,2022-08-22 20:16:04
https://www.pararius.com/apartment-for-rent/rotterdam/dfd6125b/korte-hoogstraat,Apartment Korte Hoogstraat,3011 GJ (Stadsdriehoek),1595,85,1,Furnished,Please be aware:,19-08-2022,Not available to book,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,1952,Location type is not available,1,1,Number of floors is not available,Not present,Not present,Details of storage is not available,Details of description of the storage is not available,No,https://www.pararius.com/contact/dfd6125b/rotterdam/riva-rentals/request-details,2022-08-22 20:16:05
https://www.pararius.com/apartment-for-rent/rotterdam/4fd3b582/zuidhoek,Apartment Zuidhoek,3082 PD (Oud Charlois),1475,90,4,Upholstered,Spacious 3 bedroom apartment on the ground floor with a basement and a large garden.  ,19-08-2022,01-09-2022,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,1939,Location type is not available,3,Number of bathrooms is not available,Number of floors is not available,Not present,Present,Details of storage is not available,Details of description of the storage is not available,No,https://www.pararius.com/contact/4fd3b582/rotterdam/rotterdam-apartments/request-details,2022-08-22 20:16:06
https://www.pararius.com/apartment-for-rent/rotterdam/abc5dcf3/prins-hendrikkade,Apartment Prins Hendrikkade 139 A02,3071 KM (Noordereiland),1700,150,4,Upholstered,"PLEASE NOTE: due to the enormous interest we have received, it is no longer possible to qualify for this apartment. Sorry for the inconvenience.   ",19-08-2022,01-10-2022,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,1899,Location type is not available,3,1,Number of floors is not available,Present,Not present,Not present,Details of description of the storage is not available,No,https://www.pararius.com/contact/abc5dcf3/rotterdam/huurwoning-in-rotterdam/request-details,2022-08-22 20:16:07
https://www.pararius.com/apartment-for-rent/rotterdam/c3def0b7/s-gravendijkwal,Apartment 's-Gravendijkwal,3015 CE (Oude Westen),1900,115,3,Interior is not available,Charming apartment for rent in Rotterdam with 2 bedrooms in the Oude Westen district.,19-08-2022,consultation,Specifics are not available,Excellent,345,Apartment,Existing building,1940,Location type is not available,2,Number of bathrooms is not available,1,Not present,Not present,Details of storage is not available,Details of description of the storage is not available,No,https://www.pararius.com/contact/c3def0b7/rotterdam/nvv-wonen/request-details,2022-08-22 20:16:08
https://www.pararius.com/apartment-for-rent/rotterdam/61847caf/paradijslaan,Apartment Paradijslaan,3034 SM (Nieuw Crooswijk),1775,88,3,Furnished,"An attractively furnished 2 bedroom apartment on the 8th floor with fabulous views, in a modern complex ""New Trapezium"", located on the edge of Kralingen and Nieuw Crooswijk, a short distance from the center of Rotterdam.  ",18-08-2022,01-09-2022,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,2010,Location type is not available,2,1,Number of floors is not available,Present,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,No,https://www.pararius.com/contact/61847caf/rotterdam/interhouse-verhuurmakelaars-rotterdam/request-details,2022-08-22 20:16:09
https://www.pararius.com/apartment-for-rent/rotterdam/4454713a/weena,Apartment Weena,3013 AL (Cs Kwartier),1600,80,2,Furnished,"Modern and spacious maisonette situated at the ninth floor of an apartment complex in the middle of the city center of Rotterdam. This lovely one bedroom apartment comes fully furnished (newly furnished only 2 years ago) and has a nice terrace and a balcony providing amazing views! Central station is only a couple of minutes’ walk away and a wide variety of shops, dining locations, bars, supermarket, museums and other amenities can be found in the direct area of the property. Exit roads towards the highways A13 and A20 can easily be reached and a parking place can be rented in addition. ",18-08-2022,Not available to book,Specifics are not available,Good,230,Apartment,Existing building,1981,In the city centre,1,1,2,Present,Not present,Not present,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/4454713a/rotterdam/verra-real-estate-rotterdam-den-haag/request-details,2022-08-22 20:16:11
https://www.pararius.com/apartment-for-rent/rotterdam/9685cc6a/schammenkamp,Apartment Schammenkamp,3085 GR (Zuidwijk),815,61,3,Interior is not available,Beautiful upholstered apartment with balcony for rent in Rotterdam with 2 bedrooms in the Zuidwijk district.,18-08-2022,Not available to book,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,Constructed year is not available,Location type is not available,2,1,Number of floors is not available,Present,Not present,Details of storage is not available,Details of description of the storage is not available,No,https://www.pararius.com/contact/9685cc6a/rotterdam/in-de-stad/request-details,2022-08-22 20:16:12
https://www.pararius.com/apartment-for-rent/rotterdam/0df4019d/strevelsweg,Apartment Strevelsweg,3075 AK (Vreewijk),725,62,2,Shell,Beautiful apartment with balcony for rent in Rotterdam with 1 bedroom in the Vreewijk district.,18-08-2022,Not available to book,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,Constructed year is not available,Location type is not available,1,1,Number of floors is not available,Present,Not present,Details of storage is not available,Details of description of the storage is not available,No,https://www.pararius.com/contact/0df4019d/rotterdam/in-de-stad/request-details,2022-08-22 20:16:13
https://www.pararius.com/apartment-for-rent/rotterdam/c5de0909/tamboerstraat,Apartment Tamboerstraat,3034 PT (Oud Crooswijk),1550,60,3,Upholstered,ROTTERDAM CROOSWIJK: Completely renovated 2 bedroom ground floor apartment with backyard in a central location. The property is available directly!,18-08-2022,Not available to book,Specifics are not available,Upkeep is not available,156,Apartment,Existing building,1909,Location type is not available,2,1,1,Not present,Present (located on the north),Details of storage is not available,Details of description of the storage is not available,Details of garage is not available,https://www.pararius.com/contact/c5de0909/rotterdam/rental-rotterdam/request-details,2022-08-22 20:16:13
https://www.pararius.com/apartment-for-rent/rotterdam/c7a4566b/zweedsestraat,Apartment Zweedsestraat 123 A,3028 TS (Oud Mathenesse),825,53,2,Upholstered,'It is not possible to schedule a viewing by telephone'.   ,18-08-2022,Not available to book,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,1937,Location type is not available,1,1,Number of floors is not available,Not present,Present (20 m²),Not present,Details of description of the storage is not available,No,https://www.pararius.com/contact/c7a4566b/rotterdam/properbee-rotterdam/request-details,2022-08-22 20:16:15
https://www.pararius.com/apartment-for-rent/rotterdam/1063c6d9/schepenstraat,Apartment Schepenstraat,3039 NC (Blijdorp),1875,120,4,Furnished,"Characteristic and fully furnished 3 -bedroom and 4-room apartment (double upper apartment) of 120m2 with balcony, located in the popular Blijdorp district! The apartment is located within walking distance of Rotterdam Central Station.",18-08-2022,09-09-2022,Specifics are not available,Good,312,Apartment,Existing building,1937,in a residential area,3,1,2,Present,Not present,Not present,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/1063c6d9/rotterdam/verra-real-estate-rotterdam-den-haag/request-details,2022-08-22 20:16:16
https://www.pararius.com/apartment-for-rent/rotterdam/c525c1b7/oude-binnenweg,Apartment Oude Binnenweg,3012 JE (Cool),1565,71,4,Upholstered,ROTTERDAM CITY CENTER: Beautiful 2 bedroom apartment located on the second floor with a living area of approx. 71m2 on a GREAT location! ,18-08-2022,01-10-2022,Specifics are not available,Upkeep is not available,185,Apartment,Existing building,1954,Location type is not available,2,1,1,Present,Details of garden is not available,Present,Details of description of the storage is not available,Details of garage is not available,https://www.pararius.com/contact/c525c1b7/rotterdam/rental-rotterdam/request-details,2022-08-22 20:16:17
https://www.pararius.com/apartment-for-rent/rotterdam/9ad74f4b/oostmaasstraat,Apartment Oostmaasstraat 29 B,3061 ZP (Kralingen West),2000,100,4,Interior is not available,Looking for a beautifully renovated double upper house in Kralingen?,18-08-2022,01-09-2022,Specifics are not available,Upkeep is not available,280,Apartment,Existing building,1904,On a quiet road,3,1,2,Present,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,Details of garage is not available,https://www.pararius.com/contact/9ad74f4b/rotterdam/rent-a-stone/request-details,2022-08-22 20:16:17
https://www.pararius.com/apartment-for-rent/rotterdam/8c29d452/van-speykstraat,Apartment Van Speykstraat,3014 VJ (Oude Westen),1195,58,3,Upholstered,"Wonderful 3-room apartment at the van Speykstraat in Centrum for rent. The accommodation is rented in decorated condition and is situated on the first floor. The city centre is reachable in 5 minutes by bike and in 5 minutes by public transport. In short distance you can find a supermarket, several popular bars and shops.",18-08-2022,01-10-2022,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,Constructed year is not available,Location type is not available,2,1,Number of floors is not available,Not present,Not present,Details of storage is not available,Details of description of the storage is not available,No,https://www.pararius.com/contact/8c29d452/rotterdam/perfectrent-rotterdam/request-details,2022-08-22 20:16:18
